Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.Damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.Flight,Air.Carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Report.Status,Publication.Date
20001213X31851,Accident,LAX87LA307,1987-08-15,"PAGE, AZ",United States,,,PGA,PAGE MUNI,Non-Fatal,Substantial,,N608V,BEECH,35-33,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,LANDING,Probable Cause,07/06/1989
20001213X31850,Accident,LAX87LA305,1987-08-15,"COVELO, CA",United States,,,009,ROUND VALLEY,Non-Fatal,Substantial,,N98782,CESSNA,172P,No,1,Reciprocating,,,Personal,,0,1,2,0,VMC,GO-AROUND,Probable Cause,31/03/1989
20001213X31816,Accident,FTW87LA201,1987-08-15,"SAN MARCOS, TX",United States,,,,PRIVATE RANCH STRIP,Non-Fatal,Substantial,,N9930X,CESSNA,185,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,LANDING,Probable Cause,16/06/1989
20001213X31815,Accident,FTW87LA200,1987-08-15,"MC ALLEN, TX",United States,,,MFE,MCALLEN-MILLER,Non-Fatal,Substantial,,N5437Y,PIPER,PA-23-250,No,2,Reciprocating,,,Personal,,0,0,0,1,VMC,TAXI,Probable Cause,16/06/1989
20001213X31785,Accident,DEN87LA222,1987-08-15,"COLORADO SPRING, CO",United States,,,COS,COLORADO SPRINGS MUNI.,Non-Fatal,Substantial,,N7058C,NORTH AMERICAN,AT-6C,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,05/07/1988
20001213X31714,Accident,ATL87LA232,1987-08-15,"RAVENNA, OH",United States,,,29G,PORTAGE COUNTY,Non-Fatal,Substantial,,N6898Z,PIPER,PA-60-602P,No,2,Reciprocating,,,Personal,,0,0,0,1,VMC,APPROACH,Probable Cause,11/01/1989
20001213X31897,Accident,NYC87DNC12,1987-08-14,"HEARTWELLVILLE, VT",United States,,,,,Non-Fatal,Destroyed,,N19363,CESSNA,150L,No,1,Reciprocating,,,Instructional,,0,1,0,0,VMC,MANEUVERING,Probable Cause,08/08/1989
20001213X31877,Incident,MIA87WA225,1987-08-14,"BIMINI, Bahamas",Bahamas,,,,,Incident,,,N2969,GRUMMAN,G-73-T,No,2,Turbo Shaft,,SCHD,Unknown,,0,0,0,19,VMC,,Foreign,06/02/1995
20001213X31864,Accident,LAX87LA351,1987-08-14,"TRUCKEE, CA",United States,,,TRK,TRUCKEE,Non-Fatal,Substantial,,N20904,BEECH,95-B55,No,2,Reciprocating,,,Personal,,0,0,0,1,VMC,LANDING,Probable Cause,06/10/1988
20001213X31783,Accident,DEN87LA217,1987-08-14,"OGDEN, UT",United States,,,OGD,OGDEN MUNIC.,Non-Fatal,Substantial,,N2909T,Rockwell,200D,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,CRUISE,Probable Cause,29/11/1988
20001213X31757,Accident,CHI87LA213,1987-08-14,"CRESTWOOD, IL",United States,,,3HW,HOWELL,Non-Fatal,Substantial,,N10816,MOONEY,20K,No,1,Reciprocating,,,Business,,0,0,0,1,IMC,GO-AROUND,Probable Cause,24/04/1989
20001213X31715,Accident,ATL87LA233,1987-08-14,"LUMBERTON, NC",United States,,,,,Non-Fatal,Substantial,,N23193,CESSNA,150H,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,CRUISE,Probable Cause,11/01/1989
20001213X31713,Accident,ATL87LA231,1987-08-14,"KNOXVILLE, TN",United States,,,DKX,KNOXVILLE DOWNTOWN ISLAND,Non-Fatal,Substantial,,N8661W,PIPER,PA-28-235,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,TAKEOFF,Probable Cause,11/01/1989
20001213X31703,Accident,ATL87FA230,1987-08-14,"OFFERMAN, GA",United States,,,,,Fatal(3),Destroyed,,N55649,PIPER,PA-28R-200,No,1,Reciprocating,,,Personal,,3,0,0,0,VMC,MANEUVERING,Probable Cause,24/04/1989
20001213X31938,Accident,SEA87LA164,1987-08-13,"CASCADE, ID",United States,,,U70,CASCADE MUNI,Non-Fatal,Substantial,,N1834M,BEECH,A36TC,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,25/10/1988
20001213X31827,Accident,LAX87DVA11,1987-08-13,"MENDOTA, CA",United States,,,Q84,MENDOTA,Fatal(1),Substantial,,N4219X,ROCKWELL,S-2R,No,1,Turbo Prop,,UNK,Aerial Application,,1,0,0,0,VMC,MANEUVERING,Probable Cause,11/01/1989
20001213X31820,Accident,LAX87DJA08,1987-08-13,"PAHALA, HI",United States,,,,DUSTER STRIP,Non-Fatal,Substantial,,N9924M,EMAIR,MA-1B,Yes,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,TAKEOFF,Probable Cause,24/02/1989
20001213X31768,Accident,DEN87FA216,1987-08-13,"BOZEMAN, MT",United States,,,,EDSALL,Fatal(1),Destroyed,,N313Y,GREAT LAKES,2T-1A,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,MANEUVERING,Probable Cause,29/11/1988
20001213X31731,Accident,BFO87LA054,1987-08-13,"BALTIMORE, MD",United States,,,BWI,BALTIMORE-WASHINGTON,Non-Fatal,Substantial,,N6801U,MOONEY,M20C,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,CLIMB,Probable Cause,25/10/1988
20001213X31700,Accident,ATL87DEK03,1987-08-13,"CAMBRIDGE, OH",United States,,,CDI,CAMBRIDGE MUNI,Non-Fatal,Substantial,,N348KE,EMBREE,SONERAI II,Yes,1,Reciprocating,,,Personal,,0,0,0,1,VMC,APPROACH,Probable Cause,25/10/1988
20001213X31686,Accident,ANC87LA122,1987-08-13,"CANNING RIVER, AK",United States,,,,,Non-Fatal,Substantial,,N9355D,PIPER,PA-18,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,LANDING,Probable Cause,05/07/1988
20001213X31929,Accident,SEA87FA162B,1987-08-12,"KETCHIKAN, AK",United States,,,KTN,KETCHIKAN INTL,Fatal(2),Substantial,,N73WS,CESSNA,185E,No,1,Reciprocating,,NSCH,Unknown,KETCHIKAN AIR SERVICE,2,0,0,3,VMC,TAKEOFF,Probable Cause,19/01/1989
20001213X31929,Accident,SEA87FA162A,1987-08-12,"KETCHIKAN, AK",United States,,,KTN,KETCHIKAN INTL,Fatal(2),Destroyed,,N58318,HUGHES,369D,No,1,Turbo Shaft,,,Unknown,,2,0,0,3,VMC,CRUISE,Probable Cause,19/01/1989
20001213X31916,Accident,NYC87LA229,1987-08-12,"LAKE GEORGE, NY",United States,,,,,Non-Fatal,Substantial,,N8012Q,LAKE,LA-4,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,TAKEOFF,Probable Cause,16/06/1989
20001213X31841,Accident,LAX87LA289,1987-08-12,"INDEPENDENCE, CA",United States,,,207,INDEPENDENCE,Non-Fatal,Substantial,,N9039A,CESSNA,170A,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,CRUISE,Probable Cause,07/10/1988
20001213X31824,Accident,LAX87DUJ09,1987-08-12,"SAN SIMON, AZ",United States,,,,,Non-Fatal,Substantial,,N7328Z,PIPER,PA-25-235,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,07/10/1988
20001213X31813,Accident,FTW87LA195,1987-08-12,"NEW IBERIA, LA",United States,,,ARA,ACADIANA REG.,Non-Fatal,Substantial,,N2764F,BELL,206L-1,No,1,Turbo Shaft,,,Instructional,,0,0,0,2,VMC,LANDING,Probable Cause,02/05/1988
20001213X31803,Accident,FTW87FA198,1987-08-12,"PLEDGER, TX",United States,,,,,Non-Fatal,Substantial,,N33PW,BELL,206B,No,1,Turbo Shaft,,NSCH,Unknown,HOUSTON HELICOPTERS,0,0,0,4,VMC,CRUISE,Probable Cause,24/04/1989
20001213X31802,Accident,FTW87FA197,1987-08-12,"MEXIA, TX",United States,,,,,Non-Fatal,Substantial,,N8159S,PIPER,PA-32R,No,1,Reciprocating,,NSCH,Unknown,(DBA: HOUSTON CHARTER SERVICE),0,0,0,1,VMC,CRUISE,Probable Cause,25/01/1989
20001213X31796,Accident,FTW87DRD14,1987-08-12,"OAK GROVE, LA",United States,,,,,Non-Fatal,Substantial,,N48614,GRUMMAN,G-164B,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,31/08/1988
20001213X31685,Accident,ANC87LA121,1987-08-12,"MI.70 GLENN HWY, AK",United States,,,,,Non-Fatal,Substantial,,N4091V,CESSNA,170,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,CRUISE,Probable Cause,07/10/1988
20001213X31918,Accident,NYC87LA231B,1987-08-11,"ISLIP, NY",United States,,,ISP,ISLIP,Non-Fatal,Substantial,,N4868N,CESSNA,182,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,TAXI,Probable Cause,26/05/1989
20001213X31918,Accident,NYC87LA231A,1987-08-11,"ISLIP, NY",United States,,,ISP,ISLIP,Non-Fatal,Substantial,,N9425D,CESSNA,172,No,1,Reciprocating,,,Instructional,,0,0,0,4,VMC,TAXI,Probable Cause,26/05/1989
20001213X31917,Accident,NYC87LA230,1987-08-11,"BINGHAMTON, NY",United States,,,BGM,BROOME COUNTY,Non-Fatal,Destroyed,,N98494,CESSNA,172,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,TAKEOFF,Probable Cause,24/04/1989
20001213X31849,Accident,LAX87LA302,1987-08-11,"AUBURN, CA",United States,,,AUN,AUBURN MUNI,Non-Fatal,Substantial,,N105DK,BEECH,C-45H,No,2,Reciprocating,,,Ferry,,0,0,0,1,VMC,LANDING,Probable Cause,16/06/1989
20001213X31840,Incident,LAX87IA304,1987-08-11,"SANTA MONICA, CA",United States,,,,,Incident,,,N754UA,BOEING,737,No,2,Turbo Fan,,SCHD,Unknown,"AMERICAN AIRLINES, INC.",0,0,0,46,VMC,DESCENT,Probable Cause,10/07/1989
20001213X31801,Accident,FTW87FA196,1987-08-11,"PEARLAND, TX",United States,,,T02,CLOVER,Non-Fatal,Destroyed,,N731TT,CESSNA,P210N,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,APPROACH,Probable Cause,25/10/1988
20001213X31782,Accident,DEN87LA215,1987-08-11,"SALT LAKE CITY, UT",United States,,,SLC,SALT LAKE CITY INT'L,Non-Fatal,Substantial,,N2431Q,PIPER,PA-34-220T,No,2,Reciprocating,,,Business,,0,0,0,1,VMC,LANDING,Probable Cause,24/04/1989
20001213X31727,Accident,BFO87FA053,1987-08-11,"WASHINGTON, DC",United States,,,IAD,DULLES INTL.,Fatal(1),,,JA182,BOEING,747-200B,No,4,Turbo Fan,,SCHD,Unknown,ALL NIPPON AIRWAYS,1,0,0,334,VMC,STANDING,Probable Cause,22/03/1989
20001213X31915,Accident,NYC87LA226,1987-08-10,"ELLENVILLE, NY",United States,,,N89,ELLENVILLE,Non-Fatal,Destroyed,,N8337T,PIPER,PA-32R-301T,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,TAKEOFF,Probable Cause,14/02/1989
20001213X31899,Accident,NYC87FA225,1987-08-10,"ATLANTIC CITY, NJ",United States,,,AIY,BADER FIELD,Fatal(1),Destroyed,,N814SG,PIPER,PA-60-601P,No,2,Reciprocating,,,Personal,,1,0,0,0,VMC,TAKEOFF,Probable Cause,24/04/1989
20001213X31812,Accident,FTW87LA194,1987-08-10,EUGENE ISLAND,,,,,EUGENE ISLAND,Non-Fatal,Destroyed,,N5000Y,BELL,206L-1,No,1,Turbo Shaft,,NSCH,Unknown,"PETROLEUM HELICOPTERS,INC.",0,0,2,0,VMC,TAKEOFF,Probable Cause,27/05/1988
20001213X31811,Accident,FTW87LA193,1987-08-10,"MIDLAND, TX",United States,,,MDD,MIDLAND AIR PARK,Non-Fatal,Substantial,,N7150P,PIPER,PA-24-250,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,LANDING,Probable Cause,31/08/1988
20001213X31755,Accident,CHI87LA202,1987-08-10,"DELFT, MN",United States,,,44MN,BARTSCH,Non-Fatal,Substantial,,N4935F,PIPER,PA-28-151,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,TAKEOFF,Probable Cause,25/10/1988
20001213X31712,Accident,ATL87LA229,1987-08-10,"DOTHAN, AL",United States,,,,,Non-Fatal,Substantial,,N10175,BELL,47G (TOM CAT),No,1,Reciprocating,,UNK,Aerial Application,,0,0,1,0,VMC,MANEUVERING,Probable Cause,25/10/1988
20001213X31683,Accident,ANC87LA119,1987-08-10,"FAIRBANKS, AK",United States,,,,,Non-Fatal,Substantial,,N7561D,PIPER,PA-18,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,APPROACH,Probable Cause,05/07/1988
20001213X31914,Accident,NYC87LA224,1987-08-09,"YORK, PA",United States,,,,,Non-Fatal,Substantial,,N99236,Ercoupe (Eng & Research Corp.),415-C,No,1,Reciprocating,,,Personal,,0,1,0,0,VMC,CLIMB,Probable Cause,24/02/1989
20001213X31904,Incident,NYC87IA227B,1987-08-09,"NEW YORK, NY",United States,,,LGA,LAGUARDIA,Incident,,,N558PE,BOEING,727,No,3,Turbo Fan,,SCHD,Unknown,,0,0,0,528,VMC,APPROACH,Probable Cause,10/07/1989
20001213X31904,Incident,NYC87IA227A,1987-08-09,"NEW YORK, NY",United States,,,LGA,LAGUARDIA,Incident,,,N93109,BOEING,747,No,4,Turbo Fan,,SCHD,Unknown,,0,0,0,528,VMC,APPROACH,Probable Cause,10/07/1989
20001213X31834,Accident,LAX87FA300,1987-08-09,"SPRINGVILLE, CA",United States,,,,,Fatal(1),Destroyed,,N80806,Globe,GC-1B,No,1,Reciprocating,,,Personal,,1,1,0,0,VMC,MANEUVERING,Probable Cause,03/07/1989
20001213X31809,Accident,FTW87LA191,1987-08-09,"MANSFIELD, TX",United States,,,,,Non-Fatal,Substantial,,N6287G,CESSNA,150K,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,CRUISE,Probable Cause,27/05/1988
20001213X31741,Accident,CHI87FA191,1987-08-09,"MILWAUKEE, WI",United States,,,MKE,GENERAL MITCHELL,Non-Fatal,Substantial,,N425K,BEECH,B90,No,2,Turbo Prop,,NSCH,Unknown,,0,0,0,4,VMC,TAKEOFF,Probable Cause,27/12/1988
20001213X31730,Accident,BFO87LA051,1987-08-09,"BURNT CHIMNEY, VA",United States,,,,,Non-Fatal,Destroyed,,N51436,MAULE,M-4-210C,No,1,Reciprocating,,,Personal,,0,0,1,1,VMC,GO-AROUND,Probable Cause,07/10/1988
20001213X31701,Accident,ATL87DLQ04,1987-08-09,"FALMOUTH, KY",United States,,,,,Non-Fatal,Destroyed,,N15468,PIPER,PA-28-140,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,07/10/1988
20001213X31684,Accident,ANC87LA120,1987-08-09,"CHACKACHATNA RI, AK",United States,,,,,Non-Fatal,Substantial,,N31522,de Havilland,DHC-2,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,LANDING,Probable Cause,05/07/1988
20001213X31680,Accident,ANC87FA118,1987-08-09,"ELMENDORF AFB, AK",United States,,,,SIX MILE LAKE,Non-Fatal,Substantial,,N5342G,DE HAVILLAND,DHC-2 MK-1,No,1,Reciprocating,,,Instructional,,0,0,0,3,VMC,TAKEOFF,Probable Cause,11/01/1989
20001213X31890,Accident,MKC87LA160,1987-08-08,"CHILLICOTHE, MO",United States,,,,,Non-Fatal,Substantial,,N8569H,NORTH AMERICAN,NAVION,No,1,Reciprocating,,,Ferry,,0,0,0,1,VMC,CRUISE,Probable Cause,11/01/1989
20001213X31880,Accident,MKC87FA159,1987-08-08,"MAQUOKETA, IA",United States,,,,,Fatal(1),Destroyed,,N32619,PIPER,PA-28-151,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,MANEUVERING,Probable Cause,31/03/1989
20001213X31878,Accident,MKC87DCA03,1987-08-08,"ST CHARLES, MO",United States,,,35Z,ST CHARLES CO,Non-Fatal,Substantial,,N3891P,BURKHOLDER,Q-2,Yes,1,Reciprocating,,,Personal,,0,1,1,0,VMC,TAKEOFF,Probable Cause,11/01/1989
20001213X31847,Accident,LAX87LA299,1987-08-08,"MAMMOTH LAKES, CA",United States,,,MMH,MAMMOTH LAKES,Non-Fatal,Substantial,,N24651,BEECH,C23,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,29/11/1988
20001213X31810,Accident,FTW87LA192,1987-08-08,"SAN MARCOS, TX",United States,,,T98,SAN MARCOS MUNICIPAL,Non-Fatal,Substantial,,N401P,CESSNA,170A,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,TAKEOFF,Probable Cause,16/06/1989
20001213X31797,Accident,FTW87DRG06,1987-08-08,"REFUGIO, TX",United States,,,RFG,ROOKE FIELD,Non-Fatal,Substantial,,N38826,WILLIAM M. BURGE,TERN,Yes,,Unknown,,,Personal,,0,0,1,0,VMC,OTHER,Probable Cause,02/05/1988
20001213X31792,Accident,FTW87DRA08,1987-08-08,"BAYTOWN, TX",United States,,,HPY,BAYTOWN,Non-Fatal,Substantial,,N356AA,ARNOLD,VP-2,Yes,1,Reciprocating,,,Personal,,0,0,0,1,VMC,TAKEOFF,Probable Cause,26/05/1989
20001213X31781,Accident,DEN87LA214,1987-08-08,"GREELEY, CO",United States,,,GXY,GREELEY-WELD COUNTY,Non-Fatal,Substantial,,N8433D,PIPER,PA-22,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,LANDING,Probable Cause,25/10/1988
20001213X31746,Incident,CHI87IA188B,1987-08-08,"CHICAGO, IL",United States,,,PWK,PALWAUKEE,Incident,,,N20AT,CESSNA,650,No,2,Turbo Fan,,,Executive/Corporate,,0,0,0,135,IMC,CLIMB,Probable Cause,10/07/1989
20001213X31746,Incident,CHI87IA188A,1987-08-08,"CHICAGO, IL",United States,,,PWK,PALWAUKEE,Incident,,,CGYNE,BOEING,727-233,No,3,Turbo Fan,,SCHD,Unknown,,0,0,0,135,IMC,CLIMB,Probable Cause,10/07/1989
20001213X31699,Accident,ATL87DEK02,1987-08-08,"LANCASTER, OH",United States,,,I15,FAIRFIELD,Fatal(1),Destroyed,,N52LA,ALLEN,PITTS SPECIAL S-1,Yes,1,Reciprocating,,,Unknown,,1,0,0,0,VMC,MANEUVERING,Probable Cause,25/10/1988
20001213X31698,Accident,ATL87DEI11,1987-08-08,"STOW, OH",United States,,,1G3,KENT STATE UNIV.,Non-Fatal,Substantial,,N62953,CESSNA,172P,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,LANDING,Probable Cause,27/12/1988
20001213X31682,Accident,ANC87LA116,1987-08-08,"PT. MACKENZIE, AK",United States,,,,,Non-Fatal,Substantial,,N7169A,CESSNA,172,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,05/07/1988
20001213X31679,Accident,ANC87FA117,1987-08-08,"CROOKED CREEK, AK",United States,,,,CROOKED CREEK,Fatal(1),Destroyed,,N7371U,CESSNA,207,No,1,Reciprocating,,SCHD,Unknown,HERMANS AIR INC.,1,0,0,0,IMC,MANEUVERING,Probable Cause,06/10/1988
20001213X31936,Accident,SEA87LA159,1987-08-07,"HAMER, ID",United States,,,,HAMER STRIP,Non-Fatal,Substantial,,N8803R,Eagle Aircraft Co.,DW-1,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,TAKEOFF,Probable Cause,25/10/1988
20001213X31910,Accident,NYC87LA219,1987-08-07,"MCLEAN, NY",United States,,,,,Non-Fatal,Substantial,,N3457X,MOONEY,M20C,No,1,Reciprocating,,,Personal,,0,0,0,5,VMC,DESCENT,Probable Cause,17/02/1989
20001213X31889,Accident,MKC87LA158,1987-08-07,"ARKANSAS CITY, KS",United States,,,WLD,STROTHER FIELD,Non-Fatal,Substantial,,N9467Q,BEECH,58,No,2,Reciprocating,,,Personal,,0,0,0,3,VMC,LANDING,Probable Cause,29/11/1988
20001213X31888,Accident,MKC87LA157,1987-08-07,"LITTLE ROCK, AR",United States,,,LIT,ADAMS FIELD,Non-Fatal,Substantial,,N1954L,BEECH,B19,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,LANDING,Probable Cause,29/11/1988
20001213X31871,Accident,MIA87LA224,1987-08-07,"ORLANDO, FL",United States,,,,,Non-Fatal,Substantial,,N8523F,BELL,47J-2A,No,1,Reciprocating,,,Unknown,,0,0,0,3,VMC,APPROACH,Probable Cause,07/10/1988
20001213X31846,Accident,LAX87LA297,1987-08-07,"REDDING, CA",United States,,,085,BENTON FLD,Non-Fatal,Substantial,,N81200,PIPER,PA28-161,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,APPROACH,Probable Cause,06/10/1988
20001213X31839,Incident,LAX87IA303,1987-08-07,"LOS ANGELES, CA",United States,,,LAX,LOS ANGELES INTL,Incident,,,J8163,BOEING,747-300,No,4,Turbo Fan,,SCHD,Unknown,JAPAN AIRLINES,0,0,0,363,VMC,APPROACH,Probable Cause,28/11/1989
20001213X31833,Accident,LAX87FA298,1987-08-07,"NEWPORT BEACH, CA",United States,,,,,Fatal(1),Substantial,,N704PG,CESSNA,150M,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,DESCENT,Probable Cause,26/05/1989
20001213X31832,Accident,LAX87FA296B,1987-08-07,"PALO ALTO, CA",United States,,,PAO,PALO ALTO MUNI,Non-Fatal,Substantial,,N5201Y,MOONEY,M20J,No,1,Reciprocating,,,Aerial Observation,,0,0,0,5,VMC,TAKEOFF,Probable Cause,01/09/1989
20001213X31832,Accident,LAX87FA296A,1987-08-07,"PALO ALTO, CA",United States,,,PAO,PALO ALTO MUNI,Non-Fatal,Minor,,N152SC,CESSNA,152,No,1,Reciprocating,,,Instructional,,0,0,0,5,VMC,TAKEOFF,Probable Cause,01/09/1989
20001213X31800,Accident,FTW87FA190,1987-08-07,"GEORGETOWN, TX",United States,,,TS01,GEORGETOWN,Non-Fatal,Substantial,,N8873Q,CESSNA,206G,No,1,Reciprocating,,NSCH,Unknown,"AIR EXPRESS,INC. (DBA: EXPRESS AIR,INC.)",0,0,0,3,VMC,CRUISE,Probable Cause,11/01/1989
20001213X31780,Accident,DEN87LA211,1987-08-07,"ENGLEWOOD, CO",United States,,,APA,centennial,Non-Fatal,Substantial,,N90629,NORTH AMERICAN,AT-6A,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,06/10/1988
20001213X31767,Accident,DEN87FA213,1987-08-07,"LAST CHANCE, CO",United States,,,,,Fatal(1),Destroyed,,N5994U,PIPER,PA28-140,No,1,Reciprocating,,,Personal,,1,0,0,0,IMC,CRUISE,Probable Cause,29/11/1988
20001213X31711,Accident,ATL87LA228,1987-08-07,"NEW ALBANY, OH",United States,,,,,Non-Fatal,Substantial,,N6341B,CESSNA,152,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,CRUISE,Probable Cause,24/04/1989
20001213X31928,Accident,SEA87FA158,1987-08-06,"LAS VEGAS, NV",United States,,,LAS,MCCARRAN,Fatal(1),Destroyed,,N51358,CESSNA,150J,No,1,Reciprocating,,,Personal,,1,0,0,0,VMC,DESCENT,Probable Cause,25/10/1988
20001213X31845,Accident,LAX87LA295,1987-08-06,"BUTTE CITY, CA",United States,,,,,Non-Fatal,Destroyed,,N8335H,NORTH AMERICAN,T-6G,No,1,Reciprocating,,,Personal,,0,2,0,0,VMC,MANEUVERING,Probable Cause,29/11/1988
20001213X31779,Accident,DEN87LA210,1987-08-06,"ALBUQUERQUE, NM",United States,,,,,Non-Fatal,Substantial,,N4743Y,CESSNA,T210N,No,1,Reciprocating,,,Business,,0,0,1,3,VMC,APPROACH,Probable Cause,07/10/1988
20001213X31750,Accident,CHI87LA189,1987-08-06,"ST BONIFACIUS, MN",United States,,,,,Non-Fatal,Substantial,,N1135H,AERONCA,15AC,No,1,Reciprocating,,,Ferry,,0,0,0,2,VMC,CRUISE,Probable Cause,31/03/1989
20001213X31740,Accident,CHI87FA187,1987-08-06,"FAIRWATER, WI",United States,,,,,Non-Fatal,Substantial,,N6793J,PIPER,PA-28,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,DESCENT,Probable Cause,24/04/1989
20001213X31710,Accident,ATL87LA227,1987-08-06,"HOPEFUL, GA",United States,,,,PVT AG STRIP,Non-Fatal,Substantial,,N1023K,PIPER,PA-18-150,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,LANDING,Probable Cause,11/01/1989
20001213X31935,Accident,SEA87LA157,1987-08-05,"NORTH PLAINS, OR",United States,,,10R3,SUNSET,Non-Fatal,Substantial,,N222WY,BELLANCA,7GCBC,No,1,Reciprocating,,,Other Work Use,,0,0,0,1,VMC,LANDING,Probable Cause,25/10/1988
20001213X31912,Accident,NYC87LA222,1987-08-05,"BURRVILLE, RI",United States,,,,,Non-Fatal,Substantial,,N2285Z,ROBINSON,R22,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,TAKEOFF,Probable Cause,14/02/1989
20001213X31844,Accident,LAX87LA294,1987-08-05,"TAFT, CA",United States,,,,TAFT,Non-Fatal,Substantial,,N917B,BELL,47D-1,No,1,Reciprocating,,,Business,,0,0,0,2,VMC,CRUISE,Probable Cause,31/03/1989
20001213X31843,Accident,LAX87LA293,1987-08-05,"CHINLE, AZ",United States,,,,,Non-Fatal,Substantial,,N756UN,CESSNA,TU206G,No,1,Reciprocating,,,Business,,0,0,1,1,VMC,APPROACH,Probable Cause,06/10/1988
20001213X31828,Accident,LAX87DVD04,1987-08-05,"BRENTWOOD, CA",United States,,,,,Non-Fatal,Substantial,,N61PC,HILLER,UH-23-D,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,MANEUVERING,Probable Cause,24/02/1989
20001213X31821,Accident,LAX87DUG06,1987-08-05,"RIVERSIDE, CA",United States,,,,,Non-Fatal,Substantial,,N3712,CURTISS,JN-4,No,1,Reciprocating,,,Business,,0,0,1,0,VMC,CRUISE,Probable Cause,24/02/1989
20001213X31808,Accident,FTW87LA189,1987-08-05,"EL RENO, OK",United States,,,F28,EL RENO MUNICIPAL,Non-Fatal,Substantial,,N9048Q,BEECH,V35B,No,1,Reciprocating,,,Personal,,0,0,1,1,VMC,LANDING,Probable Cause,02/05/1988
20001213X31790,Accident,FTW87DQG02,1987-08-05,"LUBBOCK, TX",United States,,,LBB,LUBBOCK INTERNATIONAL,Non-Fatal,Substantial,,N6400Z,PIPER,PA-25,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,TAXI,Probable Cause,27/05/1988
20001213X31749,Accident,CHI87LA186,1987-08-05,"NOBELSVILLE, IN",United States,,,4I8,METROPOLITAN,Non-Fatal,Substantial,,N4358T,PIPER,PA-28-161,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,LANDING,Probable Cause,29/11/1988
20001213X31739,Accident,CHI87FA185,1987-08-05,"OSHKOSH, WI",United States,,,OSH,WITTMAN FIELD,Non-Fatal,,,N76249,CESSNA,120,No,1,Reciprocating,,,Personal,,0,1,0,1,VMC,STANDING,Probable Cause,07/06/1989
20001213X31735,Accident,CHI87DEE09,1987-08-05,"KANKAKEE/ELKS, IL",United States,,,,,Non-Fatal,Substantial,,N44870,ROBERTSON,B1-RD,Yes,1,Reciprocating,,,Personal,,0,1,0,0,VMC,TAKEOFF,Probable Cause,14/02/1989
